type	league	clubIndex	club	playerIndex	player	position	age	overall	nationality	speed	resistance	quality	morale	style	formation	value	wage	uid	provenance
P	eu_slovakia	1	Slovan Bratislava	7	Juraj Halenár	3	27	60	Unknown	61	57	60	55	0	0	900000	50000	eu:jurajhalenar	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	8	Karim Guédé	2	25	66	Unknown	66	68	68	55	0	0	2304000	120000	eu:karimguede	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	9	Marko Milinković	2	22	59	Unknown	57	59	64	55	0	0	729000	50000	eu:markomilinkovic	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	10	Filip Kiss	2	19	63	Unknown	63	67	66	55	0	0	1521000	80000	eu:filipkiss	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	11	Mamadou Bagayoko	1	20	64	Unknown	62	68	62	55	0	0	1764000	90000	eu:mamadoubagayoko	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	12	Lester Peltier	2	30	59	Unknown	57	60	61	55	0	0	729000	50000	eu:lesterpeltier	UNVERIFIED_ESTIMATED
P	eu_slovakia	1	Slovan Bratislava	13	Róbert Vittek	2	27	61	Unknown	59	63	62	55	0	0	1089000	60000	eu:robertvittek	UNVERIFIED_ESTIMATED
P	eu_slovakia	1	Slovan Bratislava	14	Branislav Obžera	2	28	57	Unknown	61	57	56	55	0	0	441000	50000	eu:branislavobzera	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	15	Samuel Slovák	2	34	58	Unknown	60	56	63	55	0	0	576000	50000	eu:samuelslovak	SEASON_APPS_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	16	Erik Grendel	2	21	65	Unknown	62	65	67	55	0	0	2025000	110000	eu:erikgrendel:13101988	SEASON_ARCHIVE_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	17	Mario Božič	2	27	64	Unknown	63	64	66	55	0	0	1764000	90000	eu:mariobozic:25051983	SEASON_ARCHIVE_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	18	Milan Ivana	3	26	63	Unknown	64	60	66	55	0	0	1521000	80000	eu:milanivana:26111983	SEASON_ARCHIVE_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	19	Filip Šebo	3	26	63	Unknown	66	63	65	55	0	0	1521000	80000	eu:filipsebo:24021984	SEASON_ARCHIVE_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	20	Peter Štepanovský	2	22	61	Unknown	61	61	60	55	0	0	1089000	60000	eu:peterstepanovsky:12011988	SEASON_ARCHIVE_EST_RATING
P	eu_slovakia	1	Slovan Bratislava	21	Peter Jánošík	1	22	61	Unknown	62	64	63	55	0	0	1089000	60000	eu:peterjanosik:02011988	SEASON_ARCHIVE_EST_RATING
T	eu_slovenia	0	NK Maribor	-1		-1	2010	0	Slovenia	0	0	0	55	55	2	0	0	eu_slovenia:0	REGISTRY
P	eu_slovenia	0	NK Maribor	0	Jasmin Handanović	0	26	62	Unknown	42	61	64	55	0	0	1296000	70000	eu:jasminhandanovic	UNVERIFIED_ESTIMATED
P	eu_slovenia	0	NK Maribor	1	Marko Pridigar	0	25	59	Unknown	41	59	60	55	0	0	729000	50000	eu:markopridigar	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	2	Aleksander Rajčević	1	23	59	Unknown	59	62	57	55	0	0	729000	50000	eu:aleksanderrajcevic	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	3	Arghus	1	23	65	Unknown	59	65	66	55	0	0	2025000	110000	eu:arghus	UNVERIFIED_ESTIMATED
P	eu_slovenia	0	NK Maribor	4	Mitja Viler	1	23	59	Unknown	54	60	58	55	0	0	729000	50000	eu:mitjaviler	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	5	Dejan Trajkovski	1	32	66	Unknown	68	67	68	55	0	0	2304000	120000	eu:dejantrajkovski	UNVERIFIED_ESTIMATED
P	eu_slovenia	0	NK Maribor	6	Martin Milec	1	29	66	Unknown	67	71	63	55	0	0	2304000	120000	eu:martinmilec	UNVERIFIED_ESTIMATED
P	eu_slovenia	0	NK Maribor	7	Aleš Mejač	1	27	58	Unknown	54	59	58	55	0	0	576000	50000	eu:alesmejac	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	8	Marcos Tavares	3	26	59	Unknown	63	60	59	55	0	0	729000	50000	eu:marcostavares	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	9	Dejan Mezga	2	25	59	Unknown	62	61	64	55	0	0	729000	50000	eu:dejanmezga	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	10	Goran Cvijanović	2	23	59	Unknown	59	57	60	55	0	0	729000	50000	eu:gorancvijanovic	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	11	Aleš Mertelj	2	23	59	Unknown	56	63	63	55	0	0	729000	50000	eu:alesmertelj	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	12	Robert Berić	3	19	55	Unknown	61	57	56	55	0	0	250000	50000	eu:robertberic	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	13	Etien Velikonja	2	21	59	Unknown	59	58	60	55	0	0	729000	50000	eu:etienvelikonja	UNVERIFIED_ESTIMATED
P	eu_slovenia	0	NK Maribor	14	Dalibor Volaš	3	23	59	Unknown	63	59	57	55	0	0	729000	50000	eu:daliborvolas	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	15	Agim Ibraimi	3	26	59	Unknown	57	58	61	55	0	0	729000	50000	eu:agimibraimi	UNVERIFIED_ESTIMATED
P	eu_slovenia	0	NK Maribor	16	Željko Filipović	2	21	56	Unknown	55	60	60	55	0	0	324000	50000	eu:zeljkofilipovic	SEASON_APPS_EST_RATING
P	eu_slovenia	0	NK Maribor	17	Nejc Potokar	3	22	63	Unknown	66	61	63	55	0	0	1521000	80000	eu:nejcpotokar	UNVERIFIED_ESTIMATED
T	eu_sweden	0	AIK	-1		-1	2010	0	Sweden	0	0	0	55	55	2	0	0	eu_sweden:0	REGISTRY
P	eu_sweden	0	AIK	0	Ivan Turina	0	29	65	Unknown	47	62	69	55	0	0	2025000	110000	eu:ivanturina	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	1	Daniel Örlund	0	20	65	Unknown	48	63	69	55	0	0	2025000	110000	eu:danielorlund	UNVERIFIED_ESTIMATED
P	eu_sweden	0	AIK	2	Nils-Eric Johansson	1	30	68	Unknown	65	68	66	55	0	0	2916000	160000	eu:nilsericjohansson	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	3	Per Karlsson	1	24	67	Unknown	65	72	64	55	0	0	2601000	140000	eu:perkarlsson	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	4	Niklas Backman	1	21	66	Unknown	61	66	63	55	0	0	2304000	120000	eu:niklasbackman	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	5	Martin Lorentzson	1	25	65	Unknown	61	64	65	55	0	0	2025000	110000	eu:martinlorentzson	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	6	Helgi Valur Daníelsson	2	28	65	Unknown	61	67	64	55	0	0	2025000	110000	eu:helgivalurdanielsson	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	7	Robert Åhman Persson	2	22	64	Unknown	63	68	63	55	0	0	1764000	90000	eu:robertahmanpersson	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	8	Daniel Tjernström	2	36	65	Unknown	65	68	66	55	0	0	2025000	110000	eu:danieltjernstrom	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	9	Dulee Johnson	2	25	66	Unknown	62	67	70	55	0	0	2304000	120000	eu:duleejohnson	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	10	Viktor Lundberg	2	18	65	Unknown	63	65	67	55	0	0	2025000	110000	eu:viktorlundberg	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	11	Mohamed Bangura	3	20	63	Unknown	69	64	61	55	0	0	1521000	80000	eu:mohamedbangura	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	12	Teteh Bangura	2	26	70	Unknown	72	70	74	55	0	0	3600000	200000	eu:tetehbangura	UNVERIFIED_ESTIMATED
P	eu_sweden	0	AIK	13	Goran Ljubojević	3	26	64	Unknown	67	63	64	55	0	0	1764000	90000	eu:goranljubojevic	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	14	Kenny Pavey	2	30	67	Unknown	64	69	69	55	0	0	2601000	140000	eu:kennypavey	SEASON_APPS_EST_RATING
P	eu_sweden	0	AIK	15	Antônio Flávio	3	23	68	Unknown	67	68	70	55	0	0	2916000	160000	eu:antonioflavio:05011987	SEASON_ARCHIVE_EST_RATING
P	eu_sweden	0	AIK	16	Pontus Engblom	3	18	63	Unknown	63	65	66	55	0	0	1521000	80000	eu:pontusengblom:03111991	SEASON_ARCHIVE_EST_RATING
T	eu_sweden	1	Helsingborgs IF	-1		-1	2010	0	Sweden	0	0	0	55	55	2	0	0	eu_sweden:1	REGISTRY
P	eu_sweden	1	Helsingborgs IF	0	Erik Edman	1	31	72	Unknown	71	75	69	55	0	0	4356000	240000	eu:erikedman	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	1	Marcus Lantz	2	34	71	Unknown	73	71	73	55	0	0	3969000	220000	eu:marcuslantz	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	2	Alexander Gerndt	3	23	70	Unknown	76	66	71	55	0	0	3600000	200000	eu:alexandergerndt	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	3	Ardian Gashi	3	28	68	Unknown	69	64	68	55	0	0	2916000	160000	eu:ardiangashi	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	4	Joel Ekstrand	2	21	68	Unknown	64	70	72	55	0	0	2916000	160000	eu:joelekstrand	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	5	Mattias Lindström	2	29	68	Unknown	70	66	68	55	0	0	2916000	160000	eu:mattiaslindstrom	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	6	Christoffer Andersson	2	31	67	Unknown	66	71	70	55	0	0	2601000	140000	eu:christofferandersson	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	7	Marcus Nilsson	1	22	67	Unknown	62	72	70	55	0	0	2601000	140000	eu:marcusnilsson	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	8	Rasmus Jönsson	3	20	66	Unknown	71	64	67	55	0	0	2304000	120000	eu:rasmusjonsson	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	9	Erik Sundin	2	31	64	Unknown	65	67	63	55	0	0	1764000	90000	eu:eriksundin	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	10	Hannu Patronen	2	25	63	Unknown	62	65	64	55	0	0	1521000	80000	eu:hannupatronen	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	11	Markus Holgersson	1	24	63	Unknown	57	62	60	55	0	0	1521000	80000	eu:markusholgersson	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	12	May Mahlangu	2	20	63	Unknown	67	66	62	55	0	0	1521000	80000	eu:maymahlangu	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	13	Erik Wahlstedt	1	33	61	Unknown	62	63	59	55	0	0	1089000	60000	eu:erikwahlstedt	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	14	Porcellis	3	23	59	Unknown	57	58	63	55	0	0	729000	50000	eu:porcellis	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	15	Fredrik Liverstam	1	21	58	Unknown	52	59	60	55	0	0	576000	50000	eu:fredrikliverstam	SEASON_APPS_FIFA11
P	eu_sweden	1	Helsingborgs IF	16	Pär Hansson	0	23	67	Unknown	53	69	69	55	0	0	2601000	140000	eu:parhansson:22061986	SEASON_ARCHIVE_EST_RATING
P	eu_sweden	1	Helsingborgs IF	17	Oscar Berglund	0	25	60	Unknown	45	57	63	55	0	0	900000	50000	eu:oscarberglund:13041984	SEASON_ARCHIVE_EST_RATING
T	eu_sweden	2	IF Elfsborg	-1		-1	2010	0	Sweden	0	0	0	55	55	2	0	0	eu_sweden:2	REGISTRY
P	eu_sweden	2	IF Elfsborg	0	Stefan Ishizaki	2	27	74	Unknown	77	72	75	55	0	0	5184000	280000	eu:stefanishizaki	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	1	Anders Svensson	2	33	73	Unknown	76	73	77	55	0	0	4761000	260000	eu:anderssvensson	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	2	Daniel Nordmark	2	22	72	Unknown	76	73	73	55	0	0	4356000	240000	eu:danielnordmark	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	3	Denni Avdic	3	21	71	Unknown	76	69	73	55	0	0	3969000	220000	eu:denniavdic	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	4	Jon Jönsson	1	26	67	Unknown	64	68	68	55	0	0	2601000	140000	eu:jonjonsson	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	5	Martin Ericsson	2	29	67	Unknown	67	71	72	55	0	0	2601000	140000	eu:martinericsson	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	6	Johan Larsson	2	19	65	Unknown	67	63	66	55	0	0	2025000	110000	eu:johanlarsson	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	7	Mathias Florén	1	33	65	Unknown	59	68	66	55	0	0	2025000	110000	eu:mathiasfloren	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	8	Teddy Lučić	1	36	65	Unknown	59	64	67	55	0	0	2025000	110000	eu:teddylucic	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	9	Amadou Jawo	2	25	64	Unknown	65	63	69	55	0	0	1764000	90000	eu:amadoujawo	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	10	Daniel Mobaeck	2	29	64	Unknown	67	64	69	55	0	0	1764000	90000	eu:danielmobaeck	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	11	James Keene	3	24	62	Unknown	67	61	63	55	0	0	1296000	70000	eu:jameskeene	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	12	Johan Karlsson	1	34	62	Unknown	64	65	59	55	0	0	1296000	70000	eu:johankarlsson	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	13	Andreas Klarström	2	32	61	Unknown	57	60	61	55	0	0	1089000	60000	eu:andreasklarstrom	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	14	Niklas Hult	2	20	61	Unknown	58	65	64	55	0	0	1089000	60000	eu:niklashult	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	15	Anders Wikström	1	28	60	Unknown	57	59	57	55	0	0	900000	50000	eu:anderswikstrom	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	16	Fredrik Berglund	3	30	60	Unknown	65	56	64	55	0	0	900000	50000	eu:fredrikberglund	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	17	Jari Ilola	2	31	60	Unknown	63	62	63	55	0	0	900000	50000	eu:jariilola	SEASON_APPS_FIFA11
P	eu_sweden	2	IF Elfsborg	18	Ante Čović	0	34	63	Unknown	46	64	66	55	0	0	1521000	80000	eu:antecovic:13061975	SEASON_ARCHIVE_EST_RATING
P	eu_sweden	2	IF Elfsborg	19	Joakim Wulff	0	31	61	Unknown	45	59	63	55	0	0	1089000	60000	eu:joakimwulff:06021979	SEASON_ARCHIVE_EST_RATING
T	eu_sweden	3	Malmö FF	-1		-1	2010	0	Sweden	0	0	0	55	55	2	0	0	eu_sweden:3	REGISTRY
P	eu_sweden	3	Malmö FF	0	Johan Dahlin	0	23	68	Unknown	52	69	69	55	0	0	2916000	160000	eu:johandahlin	SEASON_APPS_EST_RATING
P	eu_sweden	3	Malmö FF	1	Daniel Andersson	2	32	70	Unknown	72	70	72	55	0	0	3600000	200000	eu:danielandersson	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	2	Guillermo Molins	3	21	70	Unknown	75	70	73	55	0	0	3600000	200000	eu:guillermomolins	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	3	Wilton Figueiredo	3	27	70	Unknown	75	66	70	55	0	0	3600000	200000	eu:wiltonfigueiredo	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	4	Daniel Larsson	3	23	69	Unknown	73	70	67	55	0	0	3249000	180000	eu:daniellarsson	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	5	Ivo Pekalski	2	19	68	Unknown	69	70	72	55	0	0	2916000	160000	eu:ivopekalski	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	6	Jiloan Hamad	3	19	68	Unknown	69	68	67	55	0	0	2916000	160000	eu:jiloanhamad	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	7	Jimmy Durmaz	2	20	68	Unknown	67	66	71	55	0	0	2916000	160000	eu:jimmydurmaz	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	8	Ricardinho	1	25	68	Unknown	68	71	65	55	0	0	2916000	160000	eu:ricardinho	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	9	Agon Mehmeti	3	20	66	Unknown	64	66	69	55	0	0	2304000	120000	eu:agonmehmeti	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	10	Jasmin Sudić	1	19	65	Unknown	63	68	67	55	0	0	2025000	110000	eu:jasminsudic	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	11	Miljan Mutavdžić	2	24	64	Unknown	67	67	67	55	0	0	1764000	90000	eu:miljanmutavdzic	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	12	Rick Kruys	2	24	63	Unknown	60	64	63	55	0	0	1521000	80000	eu:rickkruys	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	13	Markus Halsti	1	25	62	Unknown	58	62	62	55	0	0	1296000	70000	eu:markushalsti	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	14	Jeffrey Aubynn	3	32	60	Unknown	63	56	59	55	0	0	900000	50000	eu:jeffreyaubynn	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	15	Joseph Elanga	1	30	60	Unknown	59	59	58	55	0	0	900000	50000	eu:josephelanga	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	16	Pontus Jansson	3	19	60	Unknown	60	60	59	55	0	0	900000	50000	eu:pontusjansson	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	17	Alexander Nilsson	3	17	59	Unknown	63	56	59	55	0	0	729000	50000	eu:alexandernilsson	SEASON_APPS_FIFA11
P	eu_sweden	3	Malmö FF	18	Ulrich Vinzents	1	33	68	Unknown	67	68	70	55	0	0	2916000	160000	eu:ulrichvinzents:04111976	SEASON_ARCHIVE_EST_RATING
T	eu_sweden	4	IFK Göteborg	-1		-1	2010	0	Sweden	0	0	0	55	55	2	0	0	eu_sweden:4	REGISTRY
P	eu_sweden	4	IFK Göteborg	0	Kim Christensen	0	30	66	Unknown	48	63	70	55	0	0	2304000	120000	eu:kimchristensen	SEASON_APPS_EST_RATING
P	eu_sweden	4	IFK Göteborg	1	Stefan Selakovic	2	33	78	Unknown	77	82	78	55	0	0	7056000	390000	eu:stefanselakovic	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	2	Ragnar Sigurdsson	1	23	74	Unknown	75	73	77	55	0	0	5184000	280000	eu:ragnarsigurdsson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	3	Tobias Hysén	3	27	71	Unknown	77	68	72	55	0	0	3969000	220000	eu:tobiashysen	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	4	Adam Johansson	1	27	67	Unknown	68	66	70	55	0	0	2601000	140000	eu:adamjohansson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	5	Mikael Dyrestam	1	18	64	Unknown	64	64	63	55	0	0	1764000	90000	eu:mikaeldyrestam	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	6	Robin Söder	3	18	64	Unknown	66	60	65	55	0	0	1764000	90000	eu:robinsoder	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	7	Sebastian Eriksson	1	21	63	Unknown	58	64	63	55	0	0	1521000	80000	eu:sebastianeriksson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	8	Theódór Elmar Bjarnason	2	32	63	Unknown	62	65	68	55	0	0	1521000	80000	eu:theodorelmarbjarnason	UNVERIFIED_FIFA11_RATING_EST_AGE_ECONOMY
P	eu_sweden	4	IFK Göteborg	9	Thomas Olsson	2	34	63	Unknown	65	67	67	55	0	0	1521000	80000	eu:thomasolsson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	10	Hannes Stiller	3	31	62	Unknown	68	59	66	55	0	0	1296000	70000	eu:hannesstiller	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	11	Hjálmar Jónsson	1	29	62	Unknown	58	66	59	55	0	0	1296000	70000	eu:hjalmarjonsson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	12	Jakob Johansson	2	19	61	Unknown	65	63	64	55	0	0	1089000	60000	eu:jakobjohansson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	13	Karl Svensson	1	25	61	Unknown	60	62	62	55	0	0	1089000	60000	eu:karlsvensson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	14	Tobias Sana	2	20	61	Unknown	64	60	60	55	0	0	1089000	60000	eu:tobiassana	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	15	Nicklas Carlsson	1	30	60	Unknown	56	64	61	55	0	0	900000	50000	eu:nicklascarlsson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	16	Pär Ericsson	3	21	60	Unknown	65	56	62	55	0	0	900000	50000	eu:parericsson	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	17	Erik Lund	1	21	59	Unknown	57	63	60	55	0	0	729000	50000	eu:eriklund	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	18	Niklas Bärkroth	3	18	58	Unknown	58	54	57	55	0	0	576000	50000	eu:niklasbarkroth	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	19	Alexander Faltsetas	2	22	54	Unknown	53	54	57	55	0	0	250000	50000	eu:alexanderfaltsetas	SEASON_APPS_FIFA11
P	eu_sweden	4	IFK Göteborg	20	Marcus Sandberg	0	19	63	Unknown	43	60	68	55	0	0	1521000	80000	eu:marcussandberg:07111990	SEASON_ARCHIVE_EST_RATING
P	eu_sweden	4	IFK Göteborg	21	Elmar Bjarnason	2	22	66	Unknown	68	69	68	55	0	0	2304000	120000	eu:elmarbjarnason:04031987	SEASON_ARCHIVE_EST_RATING
T	eu_switzerland	0	BSC Young Boys	-1		-1	2010	0	Switzerland	0	0	0	55	55	2	0	0	eu_switzerland:0	REGISTRY
P	eu_switzerland	0	BSC Young Boys	0	Marco Wölfli	0	27	73	Unknown	57	71	76	55	0	0	4761000	260000	eu:marcowolfli	SEASON_APPS_EST_RATING
P	eu_switzerland	0	BSC Young Boys	1	Christoph Spycher	1	32	71	Unknown	69	74	74	55	0	0	3969000	220000	eu:christophspycher	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	2	David Degen	2	27	70	Unknown	74	74	70	55	0	0	3600000	200000	eu:daviddegen	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	3	Alberto Regazzoni	2	27	68	Unknown	66	67	69	55	0	0	2916000	160000	eu:albertoregazzoni	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	4	Mario Raimondi	2	30	68	Unknown	67	70	71	55	0	0	2916000	160000	eu:marioraimondi	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	5	Emiliano Dudar	1	28	67	Unknown	64	71	68	55	0	0	2601000	140000	eu:emilianodudar	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	6	Moreno Costanzo	3	22	67	Unknown	71	65	69	55	0	0	2601000	140000	eu:morenocostanzo	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	7	Alain Nef	1	28	71	Unknown	65	74	74	55	0	0	3969000	220000	eu:alainnef	SEASON_APPS_EST_RATING
P	eu_switzerland	0	BSC Young Boys	8	Marco Schneuwly	3	25	64	Unknown	68	64	66	55	0	0	1764000	90000	eu:marcoschneuwly	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	9	Xavier Hochstrasser	2	22	64	Unknown	62	63	66	55	0	0	1764000	90000	eu:xavierhochstrasser	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	10	François Affolter	1	19	63	Unknown	61	66	63	55	0	0	1521000	80000	eu:francoisaffolter	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	11	Scott Sutter	2	24	63	Unknown	61	66	65	55	0	0	1521000	80000	eu:scottsutter	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	12	Senad Lulić	2	24	63	Unknown	65	67	65	55	0	0	1521000	80000	eu:senadlulic	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	13	Thierry Doubai	2	22	63	Unknown	60	62	63	55	0	0	1521000	80000	eu:thierrydoubai	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	14	Christian Schneuwly	2	22	59	Unknown	61	58	61	55	0	0	729000	50000	eu:christianschneuwly	SEASON_APPS_FIFA11
P	eu_switzerland	0	BSC Young Boys	15	Henri Bienvenu	3	22	71	Unknown	77	71	71	55	0	0	3969000	220000	eu:henribienvenu:05071988	SEASON_ARCHIVE_EST_RATING
P	eu_switzerland	0	BSC Young Boys	16	Ammar Jemal	1	23	71	Unknown	73	70	72	55	0	0	3969000	220000	eu:ammarjemal:20041987	SEASON_ARCHIVE_EST_RATING
P	eu_switzerland	0	BSC Young Boys	17	Emmanuel Mayuka	3	19	69	Unknown	70	68	73	55	0	0	3249000	180000	eu:emmanuelmayuka:21111990	SEASON_ARCHIVE_EST_RATING
T	eu_switzerland	1	FC Basel	-1		-1	2010	0	Switzerland	0	0	0	55	55	2	0	0	eu_switzerland:1	REGISTRY
P	eu_switzerland	1	FC Basel	0	Franco Costanzo	0	29	75	Unknown	61	74	78	55	0	0	5625000	310000	eu:francocostanzo	SEASON_APPS_EST_RATING
P	eu_switzerland	1	FC Basel	1	Alexander Frei	3	31	77	Unknown	80	77	79	55	0	0	6561000	360000	eu:alexanderfrei	SEASON_APPS_FIFA11
P	eu_switzerland	1	FC Basel	2	Xherdan Shaqiri	2	18	74	Unknown	74	77	75	55	0	0	5184000	280000	eu:xherdanshaqiri	SEASON_APPS_FIFA11
P	eu_switzerland	1	FC Basel	3	Benjamin Huggel	2	33	73	Unknown	70	74	74	55	0	0	4761000	260000	eu:benjaminhuggel	SEASON_APPS_FIFA11
P	eu_switzerland	1	FC Basel	4	Gilles Yapi	1	32	67	Unknown	62	68	65	55	0	0	2601000	140000	eu:gillesyapi	UNVERIFIED_ESTIMATED
P	eu_switzerland	1	FC Basel	5	Marco Streller	3	29	73	Unknown	75	70	71	55	0	0	4761000	260000	eu:marcostreller	SEASON_APPS_FIFA11
