club_id	player	identity_key	position	dob	appearances	source_url
eu_sweden_aik	Goran Ljubojević	goranljubojevic	ATT	04.05.1983	12	https://www.eurofotbal.cz/kluby/svedsko/aik-solna/soupiska/2010/
eu_sweden_helsingborgs-if	Oscar Berglund	oscarberglund	GK	13.04.1984	1	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Pär Hansson	parhansson	GK	22.06.1986	34	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Joseph Baffoe	josephbaffoe	DEF	07.11.1992	0	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Robin Book	robinbook	DEF	05.04.1992	0	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Erik Edman	erikedman	DEF	11.11.1978	33	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Markus Holgersson	markusholgersson	DEF	16.04.1985	31	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Abbe Khalili	abbekhalili	DEF	07.06.1992	4	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Fredrik Liverstam	fredrikliverstam	DEF	04.03.1988	3	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Marcus Nilsson	marcusnilsson	DEF	26.02.1988	32	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Erik Wahlstedt	erikwahlstedt	DEF	16.04.1976	10	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Christoffer Andersson	christofferandersson	MID	22.10.1978	34	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Marcus Bergholtz	marcusbergholtz	MID	15.12.1989	8	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Johan Eiswohld	johaneiswohld	MID	21.06.1990	4	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Joel Ekstrand	joelekstrand	MID	04.02.1989	24	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Christian Eliasson	christianeliasson	MID	21.03.1993	0	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Marcus Lantz	marcuslantz	MID	23.10.1975	30	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Mattias Lindström	mattiaslindstrom	MID	18.04.1980	31	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	May Mahlangu	maymahlangu	MID	01.05.1989	21	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	René Makondele	renemakondele	MID	20.04.1982	8	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Hannu Patronen	hannupatronen	MID	23.05.1984	12	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Erik Sundin	eriksundin	MID	01.03.1979	30	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Emil Åberg	emilaberg	ATT	18.05.1992	0	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Samuel Aziz	samuelaziz	ATT	05.07.1991	1	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Rachid Bouaouzan	rachidbouaouzan	ATT	20.02.1984	13	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Ardian Gashi	ardiangashi	ATT	20.06.1981	31	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Alexander Gerndt	alexandergerndt	ATT	12.03.1986	17	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Rasmus Jönsson	rasmusjonsson	ATT	27.01.1990	34	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Rafael Porcellis	rafaelporcellis	ATT	19.01.1987	7	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_helsingborgs-if	Mohammed Ramadan	mohammedramadan	ATT	04.04.1991	0	https://www.eurofotbal.cz/kluby/svedsko/helsingborgs-if/soupiska/2010/
eu_sweden_if-elfsborg	Andreas Andersson	andreasandersson	GK	27.02.1991	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Ante Čović	antecovic	GK	13.06.1975	17	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Abbas Hassan	abbashassan	GK	10.05.1985	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Jesper Christiansen	jesperchristiansen	GK	24.04.1978	7	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Joakim Wulff	joakimwulff	GK	06.02.1979	9	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Briar Faraj	briarfaraj	DEF	03.05.1990	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Mathias Florén	mathiasfloren	DEF	11.08.1976	29	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Jon Jönsson	jonjonsson	DEF	08.07.1983	15	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Johan Karlsson	johankarlsson	DEF	06.04.1975	23	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Anton Lans	antonlans	DEF	17.04.1991	3	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Teddy Lučić	teddylucic	DEF	15.04.1973	12	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Johan Sjöberg	johansjoberg	DEF	14.11.1980	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Anders Wikström	anderswikstrom	DEF	14.12.1981	19	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Martin Andersson	martinandersson	MID	16.01.1981	13	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Emir Bajrami	emirbajrami	MID	07.03.1988	13	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Martin Ericsson	martinericsson	MID	04.09.1980	22	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Jesper Florén	jesperfloren	MID	11.09.1990	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Oscar Hiljemark	oscarhiljemark	MID	28.06.1992	4	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Niklas Hult	niklashult	MID	13.02.1990	9	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Jari Ilola	jariilola	MID	14.11.1978	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Stefan Ishizaki	stefanishizaki	MID	15.05.1982	13	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Amadou Jawo	amadoujawo	MID	26.09.1984	21	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Andreas Klarström	andreasklarstrom	MID	23.12.1977	12	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Elmin Kurbegovic	elminkurbegovic	MID	06.03.1987	1	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Johan Larsson	johanlarsson	MID	05.05.1990	30	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Daniel Mobaeck	danielmobaeck	MID	22.05.1980	28	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Daniel Nordmark	danielnordmark	MID	04.01.1988	26	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Anders Svensson	anderssvensson	MID	17.07.1976	28	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Anton Wede	antonwede	MID	20.04.1990	0	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Denni Avdić	denniavdic	ATT	05.09.1988	30	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Fredrik Berglund	fredrikberglund	ATT	21.03.1979	10	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	James Keene	jameskeene	ATT	26.12.1985	26	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_if-elfsborg	Amadaiya Rennie	amadaiyarennie	ATT	17.03.1990	2	https://www.eurofotbal.cz/kluby/svedsko/if-elfsborg/soupiska/2010/
eu_sweden_malmo-ff	Johan Dahlin	johandahlin	GK	08.09.1986	29	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Dejan Garača	dejangaraca	GK	21.07.1991	2	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Dušan Melichárek	dusanmelicharek	GK	29.11.1983	1	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Joseph Elanga	josephelanga	DEF	02.05.1979	10	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Yago Fernández	yagofernandez	DEF	05.01.1988	10	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Markus Halsti	markushalsti	DEF	19.03.1984	8	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Ricardinho	ricardinho	DEF	09.09.1984	23	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Filip Stenström	filipstenstrom	DEF	03.07.1991	0	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Jasmin Sudic	jasminsudic	DEF	24.11.1990	6	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Ulrich Vinzents	ulrichvinzents	DEF	04.11.1976	30	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Robert Åhman-Persson	robertahmanpersson	MID	26.03.1987	9	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Daniel Andersson	danielandersson	MID	28.08.1977	31	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Muamet Asanovski	muametasanovski	MID	14.07.1991	1	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Jimmy Durmaz	jimmydurmaz	MID	22.03.1989	28	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Rick Kruys	rickkruys	MID	09.05.1985	4	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Miljan Mutavdžić	miljanmutavdzic	MID	03.02.1986	12	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Edward Ofere	edwardofere	MID	28.03.1986	8	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Ivo Pękalski	ivopekalski	MID	03.11.1990	25	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Jeffrey Aubynn	jeffreyaubynn	ATT	12.05.1977	21	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Wilton Figueiredo	wiltonfigueiredo	ATT	17.03.1982	28	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Jiloan Hamad	jiloanhamad	ATT	06.11.1990	28	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Pontus Jansson	pontusjansson	ATT	13.02.1991	19	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Daniel Larsson	daniellarsson	ATT	25.01.1987	29	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Agon Mehmeti	agonmehmeti	ATT	20.11.1989	25	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Guillermo Molins	guillermomolins	ATT	26.09.1988	29	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Alexander Nilsson	alexandernilsson	ATT	23.10.1992	3	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_malmo-ff	Dardan Rexhepi	dardanrexhepi	ATT	16.01.1992	10	https://www.eurofotbal.cz/kluby/svedsko/malm-ff/soupiska/2010/
eu_sweden_ifk-goteborg	Erik Dahlin	erikdahlin	GK	28.04.1989	3	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Kim Christensen	kimchristensen	GK	16.07.1979	14	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Marcus Sandberg	marcussandberg	GK	07.11.1990	16	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Niclas Andersén	niclasandersen	DEF	05.08.1992	1	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Petter Björlund	petterbjorlund	DEF	06.06.1989	0	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Nicklas Carlsson	nicklascarlsson	DEF	13.11.1979	12	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Mikael Dyrestam	mikaeldyrestam	DEF	10.12.1991	0	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Sebastian Eriksson	sebastianeriksson	DEF	31.01.1989	26	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Adam Johansson	adamjohansson	DEF	21.02.1983	28	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Hjálmar Jónsson	hjalmarjonsson	DEF	29.07.1980	26	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Erik Lund	eriklund	DEF	06.11.1988	23	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Fredrik Risp	fredrikrisp	DEF	15.12.1980	3	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Ragnar Sigurdsson	ragnarsigurdsson	DEF	19.06.1986	29	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Karl Svensson	karlsvensson	DEF	21.03.1984	6	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Tuomo Turunen	tuomoturunen	DEF	30.08.1987	1	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Joel Allansson	joelallansson	MID	03.11.1992	0	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Elmar Bjarnason	elmarbjarnason	MID	04.03.1987	23	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Alexander Faltsetas	alexanderfaltsetas	MID	04.07.1987	19	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Jakob Johansson	jakobjohansson	MID	21.06.1990	27	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Thomas Olsson	thomasolsson	MID	15.02.1976	26	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Tobias Sana	tobiassana	MID	11.07.1989	12	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Stefan Selakovic	stefanselakovic	MID	09.01.1977	28	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Gustav Svensson	gustavsvensson	MID	07.02.1987	19	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	William Atashkadeh	williamatashkadeh	ATT	12.04.1992	5	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Nicklas Bärkroth	nicklasbarkroth	ATT	19.01.1992	16	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Pär Ericsson	parericsson	ATT	21.07.1988	12	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Tobias Hysén	tobiashysen	ATT	09.03.1982	23	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Lawal Ismail	lawalismail	ATT	05.09.1991	2	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Robin Söder	robinsoder	ATT	01.04.1991	14	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_sweden_ifk-goteborg	Hannes Stiller	hannesstiller	ATT	03.07.1978	12	https://www.eurofotbal.cz/kluby/svedsko/ifk-goteborg/soupiska/2010/
eu_switzerland_bsc-young-boys	Ivan Benito	ivanbenito	GK	27.08.1976	0	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Hrvoje Bukovski	hrvojebukovski	GK	05.11.1991	0	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Roman Bürki	romanburki	GK	14.11.1990	4	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Marco Wölfli	marcowolfli	GK	22.08.1982	46	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	François Affolter	francoisaffolter	DEF	13.03.1991	46	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Adriano De Pierro	adrianodepierro	DEF	11.01.1991	2	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Emiliano Dudar	emilianodudar	DEF	17.01.1982	22	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Ammar Jemal	ammarjemal	DEF	20.04.1987	37	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Hassan Lingani	hassanlingani	DEF	30.12.1987	2	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Alain Nef	alainnef	DEF	06.02.1982	35	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Christoph Spycher	christophspycher	DEF	30.03.1978	38	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Sven Zimmermann	svenzimmermann	DEF	03.12.1990	0	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	David Degen	daviddegen	MID	15.02.1983	44	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Pascal Doubaï	pascaldoubai	MID	21.05.1992	5	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Thierry Doubaï	thierrydoubai	MID	01.07.1988	43	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Dario Dussin	dariodussin	MID	13.04.1989	0	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Alexander Farnerud	alexanderfarnerud	MID	01.05.1984	18	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Xavier Hochstrasser	xavierhochstrasser	MID	01.07.1988	20	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Senad Lulić	senadlulic	MID	18.01.1986	43	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Mario Raimondi	marioraimondi	MID	10.07.1980	35	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Alberto Regazzoni	albertoregazzoni	MID	04.05.1983	19	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Christian Schneuwly	christianschneuwly	MID	07.02.1988	23	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Scott Sutter	scottsutter	MID	13.05.1986	45	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Matteo Tosetti	matteotosetti	MID	15.02.1992	6	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Henri Bienvenu	henribienvenu	ATT	05.07.1988	45	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Moreno Costanzo	morenocostanzo	ATT	20.02.1988	43	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Emmanuel Mayuka	emmanuelmayuka	ATT	21.11.1990	36	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Marco Schneuwly	marcoschneuwly	ATT	27.03.1985	24	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_bsc-young-boys	Albert Spahiu	albertspahiu	ATT	03.08.1990	1	https://www.eurofotbal.cz/kluby/svycarsko/bsc-young-boys/soupiska/2010-2011/
eu_switzerland_fc-basel	Massimo Colomba	massimocolomba	GK	24.08.1977	1	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Franco Costanzo	francocostanzo	GK	05.09.1980	44	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Jayson Leutwiler	jaysonleutwiler	GK	25.04.1989	0	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Yann Sommer	yannsommer	GK	17.12.1988	5	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	David Abraham	davidabraham	DEF	15.07.1986	40	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Cagdas Atan	cagdasatan	DEF	29.02.1980	16	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Aleksandar Dragović	aleksandardragovic	DEF	06.03.1991	16	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Beg Ferati	begferati	DEF	10.11.1986	22	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Samuel Inkoom	samuelinkoom	DEF	01.06.1989	26	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Gensérix Kusunga	genserixkusunga	DEF	12.03.1988	9	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Behrang Safari	behrangsafari	DEF	09.02.1985	40	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Markus Steinhöfer	markussteinhofer	DEF	07.03.1986	20	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
eu_switzerland_fc-basel	Taulant Xhaka	taulantxhaka	DEF	28.03.1991	5	https://www.eurofotbal.cz/kluby/svycarsko/fc-basilej/soupiska/2010-2011/
